,Deaths,Years of Potential Life Lost Rate,% With Access to Exercise Opportunities,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Primary Care Physicians Rate,% With Annual Mammogram,High School Graduation Rate,Social Association Rate,Violent Crime Rate,Average Daily PM2.5,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,Life Expectancy,Child Mortality Rate,HIV Prevalence Rate,Drug Overdose Mortality Rate,% Uninsured,% Disconnected Youth,Average Reading Performance,Black/White Segregation Index,Suicide Rate (Age-Adjusted),Juvenile Arrest Rate,% less than 18 years of age,% American Indian & Alaska Native,% Asian,% Native Hawaiian/Other Pacific Islander,% Hispanic,% Female,internet_ratio,Hypertension Death Rate,class
1464,641.0,9525.4476995,49.085597101000005,36.585365854,182.2,64.48357,40.0,96.167247387,14.578894247000001,242.19313614,9.8,13.698113207999999,80.090371915,27.8,75.943556245,43.103448276,134.9,9.3208806368,20.87879389,0.0,2.9499881178,0.0,17.899501864,25.757575758,22.685727024000002,1.3236359583,2.1401103494,0.1755559271,9.989968232699999,49.431533188,0.59,123.1,0
1465,182.0,7562.647937299999,34.825028221,20.0,177.2,33.75527,38.0,87.341772152,11.814345992,282.97960882,9.3,11.710794297,83.803633552,34.5,78.690109407,0.0,60.7,0.0,17.364550503,0.0,2.7255440554000003,0.0,0.0,35.0,23.317511443,1.457874216,0.5594168503,0.05933209019999999,2.7292761485000003,50.779793185,0.5,204.6,1
1466,261.0,9028.359747700002,36.670772479,13.333333332999999,244.9,24.4888,38.0,94.594594595,11.632178278,473.24913186,9.4,10.733182162,74.842851411,46.7,76.062471188,0.0,139.3,34.643679565999996,15.38378144,0.0,3.3027054129000004,60.480817755,18.044979544,0.0,23.31495098,0.8210784314,0.2389705882,0.049019607800000004,2.1507352941,50.557598039,0.5,139.9,0
1467,412.0,10032.441123,31.108312343,23.529411765,267.4,26.21369,41.0,90.0,14.155394778,435.08434764,9.4,15.313653137000001,75.5524432,37.9,75.656755528,0.0,174.1,20.982322393,17.468482098,0.0,3.2144514537999997,0.0,33.438264136,62.857142857,17.263201577,0.7936507937,0.44610436770000006,0.062247121100000004,2.0749040357,49.875505758,0.61,234.8,0
1468,224.0,9664.416952399999,26.102078783000003,37.5,162.5,8.12612,41.0,95.77464788700001,7.313505607000001,437.72544887,10.5,12.799167534,68.57321131399999,49.3,75.959609829,0.0,125.8,0.0,16.977690473,0.0,2.9971392272000004,0.0,18.933864849000003,0.0,21.184978222999998,0.7971074040999999,0.238310461,0.0246528063,1.3887747555,49.708275125,0.29,70.4,0
1469,1502.0,5844.9349766000005,82.72156023699999,32.631578947,744.9,112.74968999999999,50.0,89.880613985,11.555440874,361.89453359,10.1,17.129800251,78.486888925,15.9,80.181556209,58.224163028,139.0,14.022098827999999,11.73028797,2.0320437671000002,3.0906377676999996,35.304047308,11.015301337,31.102941175999998,20.31332463,0.439432238,5.3326296492,0.09110858029999999,3.5310130274000002,51.530790811,0.79,263.6,1
1470,1357.0,8761.5516006,82.650418717,30.769230769,682.6,63.9982,45.0,82.077625571,12.462808062,462.95002041,10.2,14.761476148,82.943563974,12.2,76.342799715,57.067712081,179.7,13.129562522999999,14.181507779,7.5701794754,3.1776709394,49.395685053,19.107679265999998,57.435897436000005,22.505108896,0.7350035565,1.6179110544,0.41887299450000004,6.8860010613,49.526368676000004,0.72,307.6,1
1471,857.0,10607.867806,68.518951255,22.5,440.6,98.43904,32.0,91.355599214,10.078282473,502.7868091,10.8,13.210953957000001,80.959743117,14.0,74.277865407,67.049094837,112.4,26.553372278,15.86036961,7.5075075075,3.1960883627,55.00375038,18.849622620999998,51.0,23.480850864,0.7364150191,0.7927015173999999,0.0351790614,2.2068997865999997,51.417716175,0.55,118.6,0
1472,150.0,8043.6673341000005,45.055178268,42.857142857,208.8,0.0,38.0,95.79831932799999,14.285714286,189.5206243,9.3,14.037433155,81.84460887899999,49.9,77.390197809,0.0,488.9,0.0,14.572165972,0.0,3.1590692803,0.0,0.0,0.0,23.770311814,0.7246376812,0.3184014054,0.04391743519999999,2.1299956083000002,49.275362318999996,0.5,195.1,1
1473,614.0,7314.1792083,67.998285663,28.260869565,504.1,37.75093,44.0,90.57591623,9.5487653224,367.53994756,10.0,11.95380774,83.011042822,30.7,77.898298231,52.742616033999994,180.1,16.29641701,12.656766334,0.0,3.1433569346,42.603809006999995,18.306289911,48.94736842100001,20.942769944000002,0.5702956181000001,0.7975227784000001,0.0556929315,2.2009846509999997,48.876116643,0.75,269.7,1
1474,751.0,8301.1232767,69.162765329,32.727272727,302.4,76.70056,46.0,91.346153846,12.491234222000001,262.62003448,9.8,13.544844417,80.994720756,27.5,79.386717855,79.931136252,91.6,19.125522274,16.559453008,0.0,2.9578287048000003,61.782072611000004,20.407848093,19.117647059,17.703808796,0.6613554513000001,0.650441995,0.058932664,2.881152461,50.25210084,1.07,238.8,1
1475,1018.0,7873.205118600001,75.884716019,24.0,490.0,93.39696,46.0,91.919191919,13.561750745,362.27955479999997,11.3,13.291987932,82.240697833,17.2,77.537984509,54.860328568999996,98.1,18.233705216,12.531684293,6.120670877799999,3.2020962269999997,47.120222741999996,18.195938215,35.820895522,21.302045636,0.3669701472,1.8411997003,0.0507917159,2.3732429241,51.50533947899999,0.75,67.6,1
1476,147.0,8735.778414299999,47.993544917,33.333333333,238.7,34.106410000000004,46.0,100.0,18.190086403,155.35704378,9.3,10.661268556,78.1473337,32.2,76.492196467,0.0,80.9,0.0,16.123778502,0.0,3.3722599845,45.486001887,26.749256649,0.0,23.047009036,0.2973807618,0.1830035457,0.1372526593,1.56696786,51.42399634,0.67,180.8,1
1477,145.0,12845.395792,76.536312849,46.15384615399999,210.7,16.210079999999998,30.0,94.11764705899999,9.7260496029,430.48469388,9.7,14.919354839,75.80115037,33.1,72.772589606,0.0,0.0,0.0,19.656160458,0.0,2.909101446,0.0,0.0,0.0,23.455566568000002,1.2553683515,0.132144037,0.0165180046,2.7585067724,51.668318467,0.31,147.7,0
1478,1274.0,6768.4165918,69.26054001899999,27.419354839,352.9,23.13833,45.0,92.284644195,9.544560564600001,185.18974561,9.9,11.407543698,85.25536579999999,49.3,78.758399082,50.457581004,97.6,15.087168524,10.958166842999999,6.283524904199999,3.1957170511,46.793573478,21.573348294000002,30.380952381,24.171541818,0.7098347848000001,0.8708577090999999,0.1124302075,4.5505650094,51.253882653000005,0.78,138.5,1
1479,256.0,8987.6663122,57.58832785,23.076923076999996,206.1,28.42322,33.0,92.09039548,11.369288709000001,370.30379292,9.1,10.365335599,81.96752626600001,30.1,75.69581509300001,90.00225005600001,0.0,0.0,17.872110315,0.0,2.9946631557,0.0,24.717166122,0.0,24.080480056,0.8824567595999999,0.43769855280000003,0.0352982704,2.4214613484,50.052947406,0.49,84.0,0
1480,108.0,7323.6810891000005,33.507853403,16.666666667,307.5,13.36898,38.0,100.0,16.042780749000002,438.74227215,9.4,9.982788296,78.658146965,25.4,79.380514547,0.0,0.0,0.0,14.292954890999999,0.0,3.220877494,31.866892273,0.0,0.0,22.788887398000004,0.429472554,0.3086833982,0.0,0.9931552812000001,50.355656958999994,0.74,271.6,1
1481,884.0,6093.6038022,67.346490662,23.636363636,303.2,44.47982,46.0,94.07337723399999,8.8959640416,164.41524183,9.9,10.383784682,85.124134608,39.8,79.669693558,44.785889000000005,103.3,15.9647374,12.53037277,3.4322820037,3.340594064,77.98611369,18.113619065,29.666666666999998,25.275053745999998,0.7656668543999999,0.7357759562,0.0597817964,3.0201303702999995,50.949036019,0.77,147.7,1
1482,103.0,7161.0974581,44.151841995,33.333333333,208.2,29.748620000000003,40.0,98.46153846200001,14.874312063,125.08277537,10.1,8.9947089947,79.334770557,37.0,78.469635098,0.0,0.0,0.0,16.014799154000002,0.0,2.8022120983999996,0.0,0.0,0.0,22.873428821999997,0.24846536100000002,0.4530838936,0.0146156095,0.9646302251000001,48.918444898999994,0.37,166.4,1
1483,2490.0,6009.9391958999995,90.92047814899999,27.884615385,445.1,69.58341,46.0,95.30839895,9.9228406499,0.0,10.0,10.238714787000001,83.308625173,31.7,79.743138758,45.9121208,181.5,14.142057655999999,10.575493027,6.4510737862,3.4973763682,37.600106415999996,19.164794981,22.0,24.08053092,0.6470074889,2.4776246626,0.3709942565,6.971363627100001,50.892375134,0.93,202.4,1
1484,294.0,7329.8307300999995,53.921804946,25.0,262.7,53.517559999999996,40.0,95.379537954,9.2439427849,455.74195576,9.7,11.022167488,82.692307692,54.2,76.69231184600001,0.0,64.1,0.0,11.010845269,0.0,3.3878099097,5.0158804144,25.624512951,28.095238095,23.488031265,0.7083536883,0.4543234001,0.0635075721,2.3106985833,49.702002931,0.66,338.6,1
1485,883.0,6853.6046595,77.522042374,35.483870968000005,671.4,70.39683000000002,55.0,87.29963008600001,23.726338843,256.98912838,10.0,9.9966284558,86.523542722,15.4,79.15672913899999,46.226074395,171.1,13.035826797,12.283394971,5.640632976,2.8639203672000004,41.175303536,15.312412862,33.333333333,22.274597635,0.3906453461,1.372467316,0.06771186,2.9428616074000002,49.483045992,0.81,208.7,1
1486,252.0,7481.500753,58.979603432,17.647058824000002,283.4,39.67354,42.0,98.009950249,11.335298117999999,99.122061739,9.7,11.297709924000001,81.025843882,39.2,77.34861539100001,78.395505324,287.9,0.0,12.700947514000001,0.0,2.9320741929,43.504373224,13.010149554000002,86.25,21.371357155,0.6021700846,0.6248934841,0.0681701983,2.0962335965,47.758904732,0.77,216.2,1
1487,456.0,10309.505595,61.301425332,21.052631579,219.9,0.0,39.0,94.04255319100001,12.032196498,162.82755476,9.8,15.60818084,80.64446132100001,35.1,74.48565412800001,57.89614322600001,93.9,24.875278119,18.177204176,0.0,3.1912485478,0.0,26.944503221999998,27.391304348000002,22.648912635,0.6970822724,0.3047126101,0.0918311976,2.0328087824,50.39863088,0.7,241.8,0
1488,138.0,9151.953242399999,13.408600787000001,11.111111111,131.8,65.89352,41.0,96.29629629600001,15.814443859,303.75812376,9.2,12.903225805999998,73.524394405,38.9,76.60102764,0.0,0.0,0.0,17.625985192,0.0,2.7686028462,0.0,0.0,0.0,20.583960893,0.9776720834999999,0.5152596116,0.0396353547,2.100673801,48.92323953,0.43,178.4,0
1489,294.0,10346.656621,5.7698038982,33.333333333,281.9,5.997719999999999,36.0,96.330275229,4.1984046062,323.10177706,9.4,15.447154472000001,75.600131536,50.7,75.571108373,102.53781082,73.3,0.0,20.158526135,0.0,2.9766827864,0.0,17.927502547,33.75,23.618899893000002,0.9306765302,0.2803961341,0.07159050230000001,2.2014079465000003,50.101419878,0.46,195.5,0
1490,102.0,5600.6663022,31.756195896999998,28.571428571,215.3,11.960289999999999,37.0,93.87755102,7.1761750987,145.73718727,9.4,12.664473684,73.366394399,35.4,79.00266731800001,0.0,207.8,0.0,18.481473062,0.0,2.877325276,0.0,0.0,0.0,25.454108024,0.4811740647,0.2646457356,0.0842054613,1.5999037652,49.560928666,0.62,209.8,1
1491,192.0,8235.0128402,64.993794601,0.0,143.0,23.83222,37.0,91.935483871,8.738481093099999,134.60675598,9.6,8.874172185399999,84.28267549,36.3,77.29759095899999,0.0,126.9,0.0,12.448620082,0.0,3.3910479702,0.0,14.036800942000001,42.5,17.2050673,0.5463182898,0.38796516229999994,0.1108471892,2.8424386382,37.410926366,0.61,267.8,1
1492,279.0,8963.3807404,62.898384109,14.285714286,148.6,19.37984,33.0,97.90209790200001,10.335917313,92.65471740299999,9.4,11.969439728,80.785597381,32.1,77.007478312,85.818493885,278.0,25.91344908,19.721254355,0.0,2.8847205804000002,0.0,11.86598784,0.0,22.414351401999998,1.1333462859,0.7836280034,0.0582863804,1.7744964704,50.191049801999995,0.6,217.9,0
1493,256.0,9797.3400553,38.563285589,30.769230769,203.0,15.03759,31.0,99.0,9.7744360902,175.38622285,9.5,15.655577299,77.765843179,45.0,75.778362563,0.0,159.3,0.0,18.489619618,24.618320610999998,2.8789100915,0.0,32.852294775,0.0,21.827563,0.8524639198,0.3215434084,0.0074777537,1.7722276228,49.958872355,0.28,126.6,0
1494,670.0,11932.032022,68.200168998,40.540540541,444.9,43.16212,37.0,92.550143266,15.93678409,502.12561161,11.3,15.417981073,80.85335245600001,28.4,72.606778586,64.435065563,96.3,17.762580903,16.812662357,13.738738739,2.7829162238,48.872315078,22.013884915,28.666666666999998,25.578628964,0.48261564079999997,0.6185637087,0.0203922102,6.967338476699999,52.163273628999995,0.45,156.1,0
1495,1464.0,9128.750860600001,74.710321996,33.018867925,320.3,66.77635,48.0,88.51590106,14.51659731,195.11869323,10.7,12.153252892000001,84.906495964,41.7,76.83583074399999,67.86527177399999,78.2,37.116170386,12.519561815,5.0199203187,3.2791460121,55.12489921,24.170467316999996,31.340206186,22.979646956999996,0.40513166780000004,0.5372817594,0.0665573454,1.8076589177000002,50.303848751000004,0.68,241.2,0
1496,231.0,8831.585337100001,46.80725266100001,34.615384615,271.6,47.53497,47.0,88.687782805,15.618633709000001,145.26045537,9.9,12.398703404,82.526842183,36.3,76.811094669,0.0,39.7,22.604489251999997,13.97234144,0.0,3.0264483489,0.0,17.30808514,0.0,20.598435906,0.3264195852,0.4760285617,0.0340020401,1.5028901734,50.085005100000004,0.7,211.7,1
1497,104.0,7715.3845515,62.03621252600001,33.333333333,255.1,30.0075,39.0,97.916666667,18.004501125,51.978911413,9.3,8.971962616799999,78.064300067,31.4,76.533032758,0.0,0.0,0.0,14.437194127,0.0,3.2609643394,0.0,0.0,21.666666666999998,24.743512371999998,0.4224502112,0.528062764,0.0,1.7048883524,51.750150875,0.71,164.8,1
1498,3962.0,8399.319154,83.17355564100001,20.253164557,697.0,97.99693,46.0,88.64902507,12.077086317000001,770.34334213,10.1,15.057915057999999,82.513113691,16.8,77.25633544899999,57.374714673999996,222.7,26.309198569,13.616343522000001,5.5238214801,3.0650450655,45.007556661,21.476509431,28.951965066,20.881191273,0.7745193081999999,2.2588148245,0.12366274669999999,3.8520431758,51.406706563,0.67,242.4,1
1499,148.0,10611.798914,59.272975343999995,22.222222222,361.8,30.153779999999998,41.0,95.698924731,19.097396723,78.281716327,9.3,16.152897657,77.234881683,17.2,76.341712726,156.95301873,0.0,0.0,16.078877512000002,0.0,3.1573219572,0.0,0.0,0.0,23.976195279000002,0.5144240468,0.9985878556000001,0.040346984100000004,2.58220698,51.34153722,0.61,220.1,0
1500,124.0,8131.274844699999,22.608016077,30.0,269.8,35.19474,39.0,93.670886076,11.731581417000001,58.014735743,9.2,14.783821478,78.56567284399999,24.2,77.46533776,0.0,0.0,0.0,17.557420495,0.0,2.9562184460000003,0.0,0.0,36.25,24.173995721,0.6180175897,0.3922034704,0.1188495365,2.3888756834000002,50.61801759,0.64,390.4,1
1501,409.0,9205.15268,44.899425287,16.666666667,317.7,69.06713,38.0,88.03827751200001,14.273874205999999,312.27591312,9.3,12.154989384,82.734553776,31.1,75.980872322,62.23420807,98.8,0.0,15.465279498,0.0,2.8935961163,59.09618173,26.855017884000002,25.789473684,22.003487518000004,0.7342143906,0.3946402349,0.0917767988,2.6339941262999997,50.940712188,0.61,187.8,0
1502,204.0,11468.565177,32.107614002,35.714285714,253.3,21.108179999999997,46.0,98.165137615,8.443271767799999,10.90572005,9.2,14.015151515,81.283255086,43.9,75.472478535,0.0,0.0,0.0,19.110731082,0.0,3.2294452681,0.0,32.423903147,45.714285714,17.173204333,1.1252497634,0.1998107056,0.1051635293,1.8508781155,50.573141235,0.23,167.9,0
1503,0.0,0.0,62.398208469,25.0,0.0,22.66032,45.0,100.0,18.128257421,179.91678849,9.6,10.426540284,80.53789731100001,35.1,79.766288981,0.0,0.0,0.0,15.138946495,0.0,3.4602401087,0.0,0.0,0.0,20.731153497,1.1580381470999999,0.3633060854,0.0227066303,1.3396911898000001,51.089918256000004,0.65,273.6,3
1504,139.0,8747.7765345,36.474763407,0.0,394.5,39.45162,46.0,92.66055045899999,10.849196173,117.09601874,9.5,11.037234043,78.183379858,39.0,77.347134761,0.0,0.0,0.0,14.607967983,0.0,3.2928349495,43.055036985,20.824051033,0.0,21.692808523000004,0.7694584197,0.3649995068,0.09864851529999999,1.5783762453999999,50.044391831999995,0.63,281.8,1
1505,681.0,9109.075504200002,64.589108911,20.0,336.6,102.23674,32.0,95.264623955,12.717253073,262.58804789,9.9,16.312056738,83.710187211,18.7,75.83912504,65.160163682,42.2,10.798328751,16.045640934,9.4172736733,3.0525188658999998,0.0,23.889430173,22.162162161999998,23.804770935,0.7635492564,0.7585587384,0.0648767342,2.228266294,51.342449346,0.63,235.6,0
1506,226.0,11315.782593,79.238005644,14.285714286,166.2,9.77899,33.0,96.666666667,10.756894190999999,275.69909413,9.8,12.592592593,79.594523433,44.6,73.86319565699999,0.0,103.4,32.867707476999996,15.367368058,0.0,3.1707601966000003,0.0,17.316628187,0.0,20.939373096,0.7467819593,0.1473911762,0.0,1.7490419574,50.19160852899999,0.63,242.5,0
1507,9565.0,8820.921017499999,91.50881544100001,34.106728538,837.9,76.69248999999998,43.0,89.627347418,11.346482662,941.43198334,10.4,16.282891766,83.17410801300001,33.2,77.26478493100001,64.656377037,478.5,18.173096834000003,15.323272125999999,7.613452064,2.9796533502,60.204803713000004,18.780805207,16.823161189,23.558096663,0.6018788903,1.9431477909000001,0.3027243766,9.1057207767,51.628214483,0.84,184.2,2
1508,1866.0,8947.6160627,74.546012061,16.883116883,583.1,60.50183000000001,46.0,87.046632124,13.226082834000001,416.10235181,10.0,13.53597201,83.412618928,14.5,75.904256031,56.388951083,169.2,12.501250125,17.520757839,5.7407989934,3.1129665777999995,42.142938240999996,26.367946173000004,53.559322034,24.973473921999997,1.8377598727000002,1.2773964654,0.51394277,8.2678470772,51.156371232,0.61,133.3,1
1509,3395.0,9149.42363,67.50558900600001,27.976190476,296.2,24.12761,43.0,92.378752887,7.372324739700001,191.70586906,11.3,11.39594217,87.151543068,55.8,75.914726455,45.101716239,92.5,45.361051663000005,12.104080545,4.3275942299,3.3979607979,66.611883873,22.474038216,40.0,23.159658921,0.34767569880000004,0.7849447508,0.0347675699,2.0379144807,50.358150544,0.78,260.1,1
1510,531.0,6379.0234396000005,49.291757772,21.276595745,669.8,42.67399,37.0,92.366412214,9.648032358,191.32711444,9.4,14.497115626,80.915916477,28.1,78.424512947,51.99194124899999,99.8,6.8115251005,11.946861835,0.0,3.0471727162,45.603763335,20.02767141,28.604651163000003,21.315142026,0.6393051517,1.7893088794,0.3317676881,4.5180049206,48.598374711000005,0.74,162.0,1
1511,0.0,0.0,13.701282982,0.0,125.7,25.14458,43.0,90.243902439,12.572290671,0.0,9.5,13.595166163,79.343629344,34.0,77.36438200100001,0.0,0.0,0.0,19.717647059,0.0,2.8786355064999998,0.0,0.0,37.5,23.232835065,0.430706866,0.354699772,0.0,1.1147707118999999,49.987332151000004,0.53,124.3,3
1512,665.0,10052.016084,53.079755981000005,22.727272727,364.0,53.6072,38.0,93.055555556,11.285726378,290.80437054,9.5,16.666666667,81.066040898,22.8,74.59729728800001,76.82895598,61.7,15.002906813,17.164956121,0.0,3.0202509063,0.0,22.711559681999997,22.571428571,24.716489794,0.7588273178,0.6524234872,0.0868031249,2.5032901184,50.852630695,0.58,218.4,0
1513,504.0,8342.8414449,48.096222401999995,31.25,284.9,24.50905,41.0,95.02369668200001,15.624521308,111.84292283,9.5,12.180451128,79.212472516,41.0,76.812671635,63.236370898000004,47.6,12.262791625,12.57938188,0.0,3.000142274,41.250187634,16.279857953,45.806451613,22.918583962,0.6564819928,0.5061660225,0.1871280447,2.8836124916,50.398797472,0.64,248.8,1
1514,618.0,10419.645833,53.201842936000006,19.230769231,353.9,54.63912,40.0,90.76433121,14.57043243,447.72489951,9.7,12.830188679,79.04802379899999,31.2,74.870221022,80.053713459,63.7,13.892024242,16.848328099,15.799900940999999,2.9731123948000002,71.75724101600001,20.466982762,26.25,25.201386897,1.152271957,0.5526734274,0.101671055,7.667040329500001,50.366276493,0.64,171.4,0
1515,160.0,11213.002095,17.216727059,33.333333333,230.8,20.06622,40.0,95.575221239,12.039731113,147.44913005,10.3,9.9868593955,73.493975904,42.4,74.588850224,122.07302186,70.9,0.0,13.81811419,0.0,3.2745170249,35.169762972,30.396149909000002,13.333333332999999,22.049720954,0.4972095383,0.4566210046,0.0811770675,1.8366311516999998,49.771689498,0.61,184.4,0
1516,785.0,8428.324348600001,35.235703687,33.333333333,293.7,7.11959,39.0,94.94219653200001,6.5856219852999995,284.69946356,10.9,14.064621232999999,86.29243827200001,55.7,76.55744973,48.756704047,99.8,30.744489640999998,12.5,6.3258785942,2.9090525385,35.087501583000005,22.271552468000003,21.724137930999998,25.409978158,0.40564435039999996,0.5599278853999999,0.0572062546,2.5621467947,50.0,0.81,208.7,1
1517,227.0,11046.867396,66.40545411800001,13.333333332999999,213.2,41.00377,37.0,96.644295302,13.121207150999998,322.5411342,9.3,9.0172239108,79.35222672100001,23.6,74.251583916,0.0,0.0,0.0,15.07842557,0.0,3.2781891314,0.0,28.320526981,0.0,23.544072443,0.3323087148,0.3073855612,0.0581540251,2.5421616682,51.250311538999995,0.68,189.7,0
1518,206.0,7884.027116399999,74.458703521,23.076923076999996,355.9,79.08785,39.0,95.30201342299999,12.522243459,218.05494985,9.3,10.026155187,80.85955487300001,17.1,78.066358909,0.0,70.1,0.0,14.731785428,0.0,3.1121893041,64.200509315,17.639313257999998,31.538461538000004,20.916413575,0.5017826489,0.7262643602,0.0198072098,1.9014921431,56.496764821999996,0.66,200.5,1
1519,394.0,9847.945724,52.419529524,26.829268293000002,302.3,13.14176,31.0,91.90140845100001,7.446994918500001,584.65232083,9.7,17.842073538,79.172964802,42.0,74.82076902,88.783663806,139.6,0.0,24.733683421,0.0,2.6701995879,67.422610474,14.077289138,28.333333333000002,25.786463298,3.1068550133999997,1.4992633677,2.5348817055,11.656122714,49.532021838999995,0.54,155.0,0
1520,235.0,7948.372675399999,54.644738533,15.384615385,177.0,32.78474,48.0,93.706293706,13.113894170999998,233.69794541,9.5,8.9417555373,83.036565978,26.2,77.574581049,77.650712975,71.3,0.0,14.536219615,0.0,3.2297381393,53.016145769,18.728438368,38.666666667,22.899755824,0.3893618425,0.4553553752,0.0659935326,1.6102421963,50.471853758,0.72,85.3,1
1521,248.0,10437.846362999999,84.034025847,12.5,163.4,40.839659999999995,33.0,90.25974026,12.251899044000002,340.87263394,10.0,11.73959445,78.91252006399999,28.6,74.135136342,0.0,49.1,0.0,15.230291043,0.0,3.1273220226,0.0,24.61956446,46.363636363999994,23.137512306999998,0.5415162455,1.000984575,0.049228749599999996,2.4040039383000003,51.091237283000005,0.61,275.8,0
1522,144.0,9349.5172325,20.52092415,28.571428571,124.1,11.27777,43.0,89.898989899,15.788880117,142.06097694,9.6,14.285714286,72.254020169,54.2,77.185876525,0.0,105.4,37.744394957,17.455043002,0.0,2.7194662283,0.0,0.0,0.0,20.298779792,0.7868628122,0.4105371194,0.0228076177,1.2316113582,49.811837153999996,0.43,225.2,0
1523,412.0,7365.421909899999,76.29338799899999,17.647058824000002,478.5,90.80115,52.0,91.338582677,18.858699448,274.59954233,10.4,10.057598582,82.987487371,19.3,77.076022776,48.53462759,75.5,20.901068277,12.377708978,0.0,3.0906394533999997,47.027570478,19.728793369,26.923076923000004,23.254756575,0.2448237269,0.748461108,0.09093452710000001,1.8501678791,51.301063234,0.71,218.5,1
1524,0.0,0.0,26.393659181,40.0,108.8,27.18869,31.0,95.23809523799999,13.594344753,40.799673603,9.1,10.877192982,74.863387978,33.4,76.390319529,0.0,0.0,0.0,17.615042058,0.0,3.0961004586,0.0,0.0,0.0,23.812139522,0.549299643,0.8239494643999999,0.0274649821,2.4718483933,49.162318043999996,0.73,210.4,3
1525,385.0,7907.663726600001,55.915629546000005,41.176470588,265.6,27.74695,47.0,93.817204301,9.116854288899999,349.51916431,9.8,12.752391073,76.539812091,46.9,77.498775808,0.0,43.3,0.0,16.305398315999998,0.0,3.2040438554,0.0,18.51667267,17.5,23.358067572,0.6394063783,0.42232396590000004,0.2052415535,1.9695295231999999,50.090779918,0.61,272.7,1
1526,297.0,12792.640813,52.03370943,25.0,390.1,14.721039999999999,38.0,96.694214876,9.5686736346,463.83174592,11.4,18.243902439,77.25498699,20.6,72.284656178,110.99726776,421.2,27.01308907,16.850870553,0.0,2.7400739908,57.51532688100001,17.411780164,47.5,21.025794841,0.39742051590000005,0.299940012,0.014997000600000001,2.24955009,45.868326335,0.55,85.5,0
1527,168.0,6337.8954057,38.335362337,40.0,211.7,12.45097,53.0,91.666666667,14.941169145999998,194.93177388,9.7,7.5591985428,77.674912733,40.0,78.34917579,0.0,121.6,0.0,18.657957245,17.303370787000002,3.0543763922000005,0.0,14.465631259,0.0,24.396749580999998,0.403200794,0.4280131505,0.0682339805,4.838409527900001,46.858135351,0.76,403.1,1
1528,129.0,7445.477369300001,46.44796380100001,14.285714286,162.6,34.83511,50.0,93.548387097,12.772875058,87.05114254600001,9.7,10.070921986,81.56380753100001,37.7,78.679675573,0.0,274.0,0.0,14.454526270999999,0.0,3.0461756243,31.097711050999997,0.0,27.5,21.872114497,0.6001846721999999,0.4155124654,0.0230840259,1.6851338873,49.353647276000004,0.53,111.5,1
1529,239.0,10162.50879,39.032363517,20.0,271.0,17.485570000000003,43.0,88.775510204,13.114180801,238.34858481,10.0,15.384615385,85.436893204,40.6,75.31826933800001,0.0,51.9,0.0,15.532014332000001,0.0,2.9508168014,29.165150905999997,33.784909416,0.0,21.935148256999998,0.28611062940000004,0.5548812207,0.0346800763,2.0027744061000003,49.843939657,0.63,273.3,0
1530,419.0,10003.778369,41.167031364,25.806451613000004,188.6,19.85604,45.0,100.0,12.410027302,225.94100705,9.6,16.106531389,71.887824897,30.5,74.897760915,54.917897743000005,0.0,0.0,22.272215973,0.0,2.9743652877,0.0,24.675970619,0.0,22.875528048000003,0.8448767068999999,0.4862953139,0.0442086649,2.3872679045,49.906670596000005,0.96,269.4,0
1531,405.0,12632.042543000001,42.519518886,27.272727273,477.8,5.68764,38.0,93.75,13.081560687,173.38930462,11.3,13.415468857,80.763899584,26.3,72.512045589,60.562015503999994,101.0,32.201238801,16.489836391,0.0,2.8224561808999997,40.015124506999996,23.690738214,32.5,23.172987974,0.2775208141,0.3815911193,0.0578168363,1.9888991674,51.971554117,0.6,137.4,0
1532,927.0,8720.9459546,54.193481776999995,30.864197531,420.3,60.50183000000001,40.0,86.971830986,11.665808887,254.84199796,10.0,11.80476731,81.067112564,26.1,76.243282992,58.757545003000004,20.7,15.406562054,19.298716800999998,7.714016933200001,2.9616251579000004,54.759113271000004,19.6551042,51.578947368,23.677616449000002,2.5915628325,1.5103147633,1.0537878008,5.603611025299999,50.123571208,0.54,95.8,1
1533,200.0,5824.1048617,75.823705605,37.5,520.6,53.39979,46.0,96.02649006600001,9.3449626201,158.95481764,9.4,15.180153574,79.351817848,17.2,79.578887487,0.0,55.3,0.0,12.736230010999998,0.0,2.8412001481,58.491577248,15.647885886,0.0,15.858142037,0.39903156380000004,1.4750717359999999,0.0179340029,1.7664992825999999,49.587517934,0.77,89.0,1
1534,205.0,11503.397618,51.29124161399999,31.25,142.1,0.0,27.0,95.652173913,4.7357454062999995,163.85980883,9.7,15.437788018,84.9145405,29.1,74.542206002,0.0,100.5,0.0,17.730372443,0.0,3.0137474729,0.0,26.808200035,0.0,22.559529456,1.4704487240000002,0.3320368087,0.08538089369999999,1.7740252347999999,50.85855232,0.35,130.3,0
1535,156.0,6395.1746631000005,33.08113561,12.5,153.7,14.63915,57.0,94.736842105,8.0515297907,55.947185857,9.8,4.6580773043,79.950817301,42.8,79.150967039,0.0,0.0,0.0,11.626740247999999,0.0,3.3434000463999998,0.0,20.411408935999997,0.0,23.122356716,0.3937582033,0.2187545574,0.0802100044,0.9698118711,48.476009917,0.69,236.7,1
